Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
195604,0.8226,-0.9595,-0.7927,0.4337,0.6613,1.0112,2.135,-0.6708,-0.035,0.4694,-1.9961,0.6072,1.111,1.8713,0.0181,1.088,-0.0458,1.1566,0.7784,1.1568,-0.7884,1.69,2.133,1.2055,0.6532
195605,-1.3783,-5.7063,-2.1725,-3.7906,-4.1596,-4.4346,-5.7332,-4.0642,-4.4314,-4.2976,-1.3415,-3.7642,-2.2671,-4.6046,-5.0708,-2.814,-3.078,-4.9992,-5.0211,-5.1241,-4.9286,-5.9182,-4.6797,-6.5045,-8.6072
195606,-4.6902,0.5889,2.3568,0.631,0.0034,0.6707,2.6072,2.2385,1.6829,1.6967,4.303,2.7038,3.869,3.6872,1.6012,3.7739,2.8249,2.2986,1.5664,1.0005,5.3948,1.6068,3.5381,3.3564,1.864
195607,0.1004,2.5398,0.1034,4.0154,2.9262,1.6165,4.382,2.3458,4.0749,3.8783,3.7318,4.0264,4.8113,3.9842,3.5564,4.407,5.4491,3.8621,5.161,3.1292,4.6016,7.7044,5.3662,4.907,3.0357
195608,-4.7582,-2.5187,1.2411,-1.1479,-1.0275,-1.577,-0.2425,-1.6346,-1.3202,-2.1811,0.8062,-1.3339,-1.5469,-1.4209,-3.498,-3.0802,-2.8856,-2.0772,-2.8097,-2.786,-3.1521,-4.9917,-1.86,-3.0355,-4.6376
195609,-2.661,-7.6936,-2.1531,-2.3452,-1.3273,-4.3137,-1.4046,-3.3036,-1.4556,-2.1526,-4.8105,-4.7382,-3.3895,-2.6395,-1.8937,-4.6092,-4.2096,-3.6062,-3.4286,-2.7754,-6.2568,-4.6321,-2.9578,-5.548,-2.98
195610,-4.8011,1.7554,-0.5937,0.3805,1.1115,-0.443,1.9011,1.0364,0.2265,0.0783,0.5296,0.9705,-0.2762,1.8715,0.9005,0.0627,0.6222,1.2285,1.3252,0.6544,0.7389,0.8023,0.7166,0.7906,1.7167
195611,-5.5326,1.7617,-1.1333,-0.3057,1.2579,0.365,-2.4008,0.1064,2.6788,2.7377,-1.1663,1.6451,1.1761,0.218,2.1437,1.4607,0.7021,-0.1805,1.3759,-0.7192,-0.5035,0.3008,2.2987,5.9609,-2.4655
195612,6.0644,-2.9252,1.2391,1.4712,0.9475,2.767,4.9241,2.086,2.2692,3.439,4.3063,3.1107,3.4936,1.2664,0.2985,2.9536,2.36,2.9505,3.8556,3.7045,3.474,4.8862,3.8825,1.4567,1.9916
195701,0.0197,1.4199,0.6091,2.6647,3.3361,2.0251,-0.7005,1.6735,0.0689,2.3411,0.0896,-0.4611,-1.1491,-0.2554,1.6749,-1.4433,-1.0059,-0.946,-1.9742,-1.6903,-4.8849,-4.4684,-2.0425,-4.3473,-0.6833
195702,3.1479,-2.444,-2.7547,-2.5368,-1.6827,-5.4928,-1.6277,-3.3799,-3.3809,-1.5832,-2.6482,-2.7247,-2.4909,-2.5513,-3.6207,-0.8046,-1.1182,-2.2653,-3.6599,-2.6896,-1.6237,-1.1601,-1.7045,-4.0598,-4.0376
195703,-2.5274,0.6926,3.2614,2.7332,0.846,2.5307,0.9617,1.8566,2.1633,3.0756,1.582,3.4635,3.12,1.8705,1.8027,2.9437,1.4522,3.3487,2.2482,1.6786,2.6257,2.2031,2.2415,1.0901,2.2259
195704,0.3026,0.962,2.91,2.0631,3.1392,2.4513,-0.7795,3.8603,1.0832,4.3499,3.1507,1.6174,3.5202,1.6921,0.9956,4.509,2.1149,2.7102,3.8398,0.4016,5.6241,5.6708,3.1431,4.852,1.9004
195705,6.8315,-0.1034,-1.745,0.9516,0.1526,3.557,4.3867,0.7584,0.8306,2.9981,3.042,1.9156,3.2769,1.7675,2.2512,3.0987,2.2399,0.7011,1.4633,3.9332,5.0906,3.2549,2.9853,2.3374,2.8379
195706,-2.6904,1.9496,-0.3918,1.2797,1.7465,-0.1159,-0.4906,-0.3525,-1.9977,1.6355,1.3781,-1.966,-2.0616,-0.3478,-0.9059,-1.4061,-2.3801,-2.0138,-2.3827,0.2804,0.4078,-1.8076,-0.4617,-2.063,0.3125
195707,11.123,-2.9747,0.3214,0.2662,0.1823,-1.5405,0.5541,0.6072,1.1313,0.705,0.7867,-0.3753,-0.0286,1.4964,1.1075,0.0582,0.0503,0.2163,1.3005,1.3588,1.5408,1.1084,0.1,1.0922,1.2071
195708,-3.4917,-2.9751,-3.5485,-4.6873,-3.9514,-4.524,-3.4477,-4.0221,-5.1242,-6.0242,-5.9806,-4.2156,-4.9577,-5.5799,-5.9897,-7.4627,-5.5588,-4.0601,-5.6718,-5.5741,-5.4226,-4.7262,-2.2743,-5.2349,-4.9401
195709,-8.2398,-2.1405,-3.7796,-4.0379,-4.5144,-6.6147,-4.4324,-3.5477,-4.1362,-6.7985,-5.4954,-7.3989,-4.383,-5.1017,-4.2781,-4.9405,-5.0528,-3.1385,-6.8444,-8.4629,-6.8547,-5.0356,-4.0054,-5.3703,-8.4278
195710,-8.844,-9.7889,-5.9816,-6.4399,-9.4925,-6.5979,-6.4264,-5.0992,-6.1708,-9.1513,-7.3783,-5.2416,-5.3828,-6.0045,-7.2831,-6.0493,-2.3477,-3.0554,-6.9783,-10.3585,-3.6327,-3.412,-3.3465,-5.5029,-7.5273
195711,2.5831,-2.2286,0.9912,0.9921,1.4177,1.738,2.5314,1.3628,-1.3269,0.6134,4.1379,3.4275,2.2926,2.0335,3.7039,4.1792,3.9178,1.8662,1.6016,-0.626,2.8452,3.0713,1.7697,2.0285,-4.1556
195712,-10.5534,-4.9628,-4.2164,-5.7609,-5.2493,-5.6669,-2.888,-1.2908,-6.9918,-6.9897,-4.2866,-2.3796,-4.8563,-6.8412,-3.9591,-3.4772,-2.6532,-0.6356,-7.1486,-5.6581,-3.6419,-4.2686,-1.52,-7.1257,-6.7648
195801,22.9359,9.7605,9.5609,11.7608,14.4629,12.4822,10.7395,8.9683,11.018,13.0126,8.193,8.6987,10.3859,12.9228,11.1895,7.2302,8.2108,7.589,13.489,13.8329,2.9108,3.7579,5.2931,7.2089,11.8597
195802,-7.9791,0.6792,-1.6163,-1.3108,-0.8743,0.6758,0.0421,-0.4965,-0.0093,0.4238,-0.3797,-0.0365,-0.5768,-0.6469,0.2219,-1.3309,-0.4919,0.9086,-1.7763,-2.4818,-1.9786,-1.2182,-0.7121,-3.1558,-3.2914
195803,0.1022,5.9276,4.2481,4.7321,2.8884,8.2102,2.4331,3.2484,2.8362,3.651,3.2015,4.67,3.1332,3.3538,4.2197,5.8028,2.7965,3.3076,1.9481,3.1786,3.1963,3.2528,3.8027,2.9954,1.3388
195804,4.0672,5.7791,2.3989,3.4493,3.7632,4.9582,3.8902,2.826,2.2608,4.9141,2.8642,0.878,1.8761,0.9287,4.7865,3.8083,2.66,2.1617,3.3685,6.1537,3.0389,3.4717,3.2074,2.6505,6.2848
195805,8.1296,4.8664,4.2972,3.9989,4.0137,4.3782,3.4386,2.867,3.8056,5.8337,6.8393,4.8352,3.9627,4.4644,4.5038,2.6466,2.4285,2.8793,3.1129,2.2182,1.8397,2.7698,1.902,3.5008,4.0538
195806,2.8976,1.8346,1.2525,3.255,3.277,0.2552,4.98,2.3207,3.4365,3.0256,2.9303,2.4481,2.8635,1.738,3.4603,3.3655,2.0182,2.8497,3.0811,4.793,2.9527,3.2709,2.9692,2.7807,3.2276
195807,0.9855,7.1592,7.3731,6.2792,5.6328,2.2159,2.814,5.5609,5.103,7.3876,2.6495,5.7594,6.8758,7.2202,10.127,3.7966,3.9938,5.6928,5.3804,9.607,5.1009,2.1903,3.799,5.533,7.8279
195808,3.6521,-0.4136,3.2171,2.9372,4.5924,3.9986,3.3329,2.0768,2.1534,4.6513,4.0956,3.4492,3.3662,4.1552,1.8704,3.253,1.8905,3.9341,1.9211,3.8638,1.8133,0.7362,2.1907,1.824,2.0733
195809,2.9988,9.5369,5.1302,3.8437,7.4151,1.9654,4.0351,4.4781,7.657,8.9751,3.8434,2.1421,4.0425,6.0255,9.5648,3.8873,3.7834,4.5507,6.7134,11.6128,4.8443,4.4788,4.8585,4.1918,8.6157
195810,7.9359,6.2967,2.0747,1.8832,2.7117,10.5224,5.1838,2.0766,4.3499,4.6568,0.9845,5.3874,2.6459,3.8759,5.1728,3.2092,3.479,3.0491,2.284,4.7877,2.3317,3.197,2.6974,2.1057,3.5389
195811,12.3922,11.9654,9.1064,4.1342,3.1751,5.0724,7.2673,4.5394,4.9341,5.2927,6.1767,1.6222,2.7292,3.8007,3.02,4.7606,3.8932,5.9517,4.6868,4.9445,3.2786,2.7531,1.3308,2.6569,3.2542
195812,5.0845,-0.7045,2.9672,4.1639,3.4883,5.8372,6.2475,2.7735,4.0534,3.6798,0.7417,3.0558,2.2912,3.726,4.2705,3.4875,5.0619,5.456,3.6797,2.1481,5.2812,4.8113,9.3676,2.6724,4.826
195901,8.7049,1.713,14.9435,5.791,7.2486,4.0008,3.1988,3.4304,7.1588,5.3937,3.483,1.4892,5.3193,4.9793,4.0422,0.3923,2.0824,2.5479,5.7819,1.9646,-1.0936,1.0717,2.8888,2.0046,5.3693
195902,2.2959,4.8454,2.6033,4.6802,2.8317,5.6895,1.8261,3.7234,2.1755,3.2472,2.2053,4.3646,3.9022,6.0415,-0.7472,3.5802,2.7546,3.1773,2.5679,1.2116,0.7566,-0.39,0.6897,1.2588,2.1327
195903,1.6588,-3.4547,0.0483,1.5506,3.2627,2.7672,1.5328,2.0183,1.8338,3.2972,0.92,2.1657,2.0598,-1.2572,0.7576,0.9108,-0.3291,3.6591,1.0832,-1.5175,0.673,0.9912,-1.4645,1.6288,-0.3399
195904,-1.2511,6.3886,-1.0521,1.9064,3.8619,3.8303,6.1731,2.8384,2.8478,1.6879,2.1585,4.9534,2.6547,5.5154,2.7067,4.1582,2.6805,3.2371,4.3525,4.138,5.8088,1.0109,2.7371,2.961,3.3422
195905,-0.4907,0.5044,3.2303,2.2422,1.7765,-0.7951,-0.5374,0.3818,-2.5847,1.4002,-0.0901,0.3192,-0.6597,2.5765,4.0229,-0.5175,1.3811,2.7256,1.8308,1.3572,3.4056,0.3882,1.3286,1.058,4.7076
195906,-1.8608,1.1766,-0.9123,1.0835,1.056,0.0533,1.7271,0.3979,0.9958,0.4554,2.2787,0.75,1.0155,0.4989,4.304,1.2459,1.1416,2.0976,-0.0146,2.224,-0.4834,0.0693,-0.2563,0.0252,2.6185
195907,3.55,-1.0111,4.2471,1.2309,3.5162,4.9904,1.7502,3.5682,3.4483,4.6166,2.3181,2.0607,4.3167,3.632,4.1732,2.6011,2.1673,1.2554,3.4918,3.1063,4.2776,3.6052,1.8017,3.3117,0.7904
195908,1.6655,5.8135,-1.4058,-0.1424,-1.692,-2.9318,-1.7327,-0.4176,-2.7802,-1.196,-1.3438,0.7348,-0.5763,-1.1753,-2.9695,-2.4293,-0.6015,-2.5213,-2.6874,-1.6553,-1.3803,-1.4142,0.2704,-2.9226,2.5757
195909,-9.4141,-3.0836,-5.322,-1.6022,-5.9404,-4.8166,-4.9424,-2.7162,-5.3339,-4.0181,-4.6509,-2.4169,-5.3912,-5.1478,-2.455,-5.9025,-4.7098,-5.0181,-3.8171,-3.8618,-4.6288,-4.9587,-2.4261,-6.3652,-5.6151
195910,1.6793,7.9137,0.6305,1.622,1.0277,3.5305,2.6073,3.0746,2.1759,1.704,4.2903,5.2255,1.9886,2.3519,-1.317,3.4817,3.8735,2.4959,3.0108,-0.4864,1.1061,1.5982,1.3757,-0.0233,-0.754
195911,-1.6983,1.518,-1.0192,1.7559,0.4483,6.1003,-2.0741,1.7681,2.8308,1.8604,3.3031,0.6351,0.5754,2.5146,-0.8695,3.6814,2.6556,3.1876,-0.7109,0.9123,4.1662,-0.4173,-0.7021,-1.9241,-0.0004
195912,5.2418,5.6784,2.06,3.0504,2.2282,0.8441,5.1839,1.4676,4.2381,0.9308,3.1678,0.9639,2.3099,2.5204,1.4354,1.0037,1.1567,-0.2366,3.2286,2.1692,3.1474,3.2101,2.7464,3.9924,6.2723
196001,-6.0834,-5.915,-1.0502,-1.4474,-0.7421,-4.8437,-5.9956,-2.3887,-3.4624,-4.3054,-6.587,-4.0704,-6.0515,-4.1904,-4.7403,-5.7646,-4.2736,-6.2824,-7.4442,-2.6081,-9.1123,-6.9812,-1.5978,-5.8306,-7.5427
196002,-1.941,3.9465,-0.7577,-0.899,1.1535,1.7283,2.1736,1.4765,2.8876,0.5196,1.7913,0.1302,0.0733,0.9461,-0.958,2.0969,1.6883,2.2727,0.7366,1.6208,2.3182,-1.4318,5.0336,-2.6727,-3.9504
196003,-2.601,-5.1421,-3.5748,-1.5347,-2.5958,-3.5928,-2.6085,-3.1351,-2.2184,-4.5145,-1.6999,-0.1111,-2.8883,-3.6895,-6.6775,-0.4098,-0.2892,-4.047,-3.725,-6.7909,-0.4052,-1.7648,-0.6311,-3.2409,-7.1592
196004,-5.037,1.0141,-2.427,-2.6351,-2.4706,1.8599,-4.6003,-1.763,-1.4743,-2.8588,0.5258,-1.6906,-2.6072,-2.702,-5.3271,0.0012,-0.4802,-2.3518,-2.7865,-2.3511,-1.072,-2.7168,-1.498,-2.1734,-3.7258
196005,-4.9479,-1.3654,-1.497,1.7606,1.7791,2.1586,6.2275,1.7611,2.9191,6.1317,7.5444,1.207,3.8285,2.534,-0.1252,4.1541,1.9265,0.6148,2.8118,0.4992,5.0461,2.549,1.5869,-2.0267,-0.9292
196006,3.6579,-3.3257,5.8357,3.262,1.9514,3.2914,2.7462,1.786,2.6137,0.0506,4.728,0.9807,2.2439,3.7227,1.2992,2.576,2.2973,2.5878,1.4029,2.892,2.4107,2.5754,1.2679,3.2418,2.6907
196007,-5.4142,-3.9423,1.0267,-1.2091,-1.5717,-3.1985,-1.7196,-1.8321,-2.7292,-2.0129,-3.1329,-0.9848,-1.7989,-1.1689,-1.9118,-3.4881,-0.57,-0.4988,0.3744,-6.1182,-4.0862,-1.8568,0.4041,-0.9163,-0.0814
196008,22.9866,9.2011,2.3843,4.673,4.2671,0.1349,1.6088,4.2357,4.8934,4.2883,4.6971,5.999,3.4868,4.0572,1.3369,1.6391,3.6338,3.92,4.055,1.163,2.6585,2.8513,4.5272,4.133,2.5059
196009,-15.6954,-7.3876,-3.5436,-4.6304,-7.2237,-7.3729,-5.438,-6.8021,-5.8189,-7.732,-7.7826,-5.2572,-4.672,-6.0891,-5.5518,-5.9251,-4.6591,-5.3112,-5.0629,-9.2457,-7.0995,-5.5799,-3.9628,-4.9856,-3.7524
196010,-8.7853,-3.4584,-2.9402,-1.2976,-2.7193,-7.0297,-3.0233,-2.4428,-3.8472,-1.1703,-3.2117,-2.681,-2.4468,-2.5859,-3.6516,-2.0355,-1.8903,-1.5273,1.1838,-4.0349,-0.6665,0.3807,0.3166,0.0694,2.2192
196011,-2.8619,-0.0707,-0.7817,2.4121,2.0362,6.5733,8.374,4.6586,4.3874,1.8221,7.3065,5.3524,6.0654,6.1952,4.0577,8.6644,4.5101,5.0016,4.6099,4.0072,5.2843,5.3177,2.9988,4.084,4.5695
196012,7.7828,3.3729,2.8163,2.782,1.2941,4.5457,2.5013,3.3303,3.7555,2.5096,2.64,4.4423,4.0242,3.2914,1.838,5.756,4.7861,5.4111,3.6918,2.6674,3.324,4.7102,8.9491,3.5903,3.3538
196101,10.4794,9.1341,8.4817,8.381,8.4765,10.3861,6.127,6.9598,9.8722,9.4675,5.9586,6.6133,8.3355,9.8871,12.8825,6.8721,7.6783,7.6258,9.3299,13.0023,4.2217,6.7328,7.908,7.845,9.9218
196102,5.4697,7.9512,5.8667,6.3757,6.6543,8.4081,9.0925,5.4929,9.2685,7.7144,7.1247,6.3749,5.498,5.5592,5.0372,6.0672,6.1229,5.0915,4.4217,4.2406,3.7025,4.5399,0.8585,3.6896,2.3187
196103,12.3865,4.7333,7.442,5.3805,7.9193,10.8892,9.4488,4.493,5.6823,5.9548,6.6477,4.0872,3.8116,4.5389,5.6538,5.9891,2.7078,4.3532,6.3614,3.5626,1.8965,2.6367,4.1992,-0.5203,1.5516
196104,1.2502,3.2996,1.3857,2.2749,0.5458,2.2267,0.0365,0.7125,3.3524,4.773,-0.7155,1.0724,-2.176,0.8339,1.3468,-0.7172,1.0326,1.7029,-0.621,-5.7468,-0.6435,-0.1936,2.2535,0.703,4.9733
196105,-0.684,4.3709,2.2245,3.5318,5.5992,1.5088,1.2783,7.3993,2.8519,5.8016,3.6859,4.4308,3.5037,7.0844,3.0312,3.5296,3.6821,3.3203,4.4691,6.9306,3.2487,3.1029,0.0184,2.5329,1.4375
196106,-6.081,-5.5461,-4.4051,-5.7694,-6.0181,-7.1509,-2.8256,-4.1639,-4.9609,-5.3666,-5.2024,-5.2205,-2.7356,-5.4625,-4.351,-4.7033,-3.4831,-3.2003,-0.7817,-3.2816,-1.4309,-4.0408,-3.0892,-4.1123,-2.986
196107,1.6885,-0.0026,-2.2671,2.4241,-0.6812,-0.2419,-1.0205,0.6261,0.6746,2.1309,-0.258,1.3419,2.0722,1.1855,1.6303,0.6162,2.7793,2.63,1.098,-0.0848,1.8724,5.108,4.0278,1.0846,2.9104
196108,3.6509,1.0338,0.0657,-0.571,1.8273,3.2385,0.4524,1.1225,0.8151,1.742,-0.2709,1.6644,-0.2094,2.1716,0.3966,5.0141,4.2198,3.9908,0.6382,2.846,4.1855,2.0145,0.6763,1.6875,3.6876
196109,-5.5331,-6.04,-2.6219,-2.6382,-4.2255,-4.784,-5.3137,-3.1064,-3.7484,-1.4059,-3.7909,0.241,-2.8875,-2.7959,-4.777,-2.0233,-2.3401,-2.8873,-3.9366,-3.7209,-0.6459,-1.8967,-3.5792,-4.7702,-0.2719
196110,1.7408,6.683,3.5013,1.9767,1.1801,-1.5564,2.1692,3.6829,0.8691,1.0276,2.0944,3.6959,1.6715,2.5436,-1.0658,2.819,3.4142,5.009,-1.6386,2.5239,3.5238,1.2977,3.8583,5.7767,0.7679
196111,6.5681,5.1225,5.9083,6.322,4.7657,3.6937,7.6126,5.6148,5.9922,5.8618,8.3554,4.7058,4.131,4.7614,1.7203,4.6251,2.3713,5.4109,3.8571,3.6996,3.2945,6.8065,4.0467,3.2517,4.0618
196112,-3.6719,4.1192,-1.3986,1.3364,0.367,-4.3251,0.1849,-0.0777,1.7896,-1.2986,-1.5789,-2.4915,0.504,1.5639,1.3504,-3.7079,-1.7758,-0.0171,1.5152,-1.2473,-1.5328,1.1771,2.5714,2.7021,0.0277
196201,6.292,-3.5171,1.1189,1.7405,3.1845,-4.0578,-0.2542,-0.4873,0.7121,2.6951,-4.5916,-1.9449,-2.1488,-2.4578,1.7125,-5.3104,-2.1879,-2.576,1.7852,3.6316,-5.863,-3.9252,-1.2646,-0.3249,0.0528
196202,0.3189,-1.1848,2.108,1.756,1.913,1.1557,1.298,-0.228,2.3577,1.4712,3.2666,-0.2003,0.6702,1.8179,1.539,1.4246,1.3323,2.6027,0.7924,0.9689,1.6837,2.1512,2.9639,3.1443,1.7654
196203,-1.6943,1.6769,1.3384,1.0778,-0.0491,-0.0518,0.9928,-1.0324,-1.3593,-0.9511,0.2588,0.8238,-0.4259,-1.9728,-0.8761,-1.599,-0.8132,-0.6815,-0.3692,-2.4478,0.3226,-0.8446,-0.4109,-1.0702,-3.6415
196204,-8.3521,-7.9241,-7.1008,-7.7908,-6.7761,-7.8552,-7.043,-8.2512,-6.7082,-6.2049,-5.6746,-4.0186,-7.3157,-6.4069,-6.489,-6.7511,-6.4434,-6.986,-7.8316,-5.5769,-7.9851,-5.0324,-5.4073,-5.6525,-5.4893
196205,-10.9108,-11.0562,-10.6702,-7.7046,-11.1552,-12.3042,-11.0775,-9.1393,-9.5232,-10.887,-13.0718,-10.0867,-11.0996,-10.6433,-8.8437,-13.1138,-9.0047,-8.339,-5.0525,-7.2191,-10.3187,-7.2224,-5.1142,-5.6834,-5.9373
196206,-1.1322,-6.8336,-7.7851,-7.4479,-7.3521,-12.57,-9.0141,-6.7483,-5.8849,-7.4202,-8.4861,-7.3492,-9.1919,-6.0689,-7.0964,-10.5879,-8.8631,-6.5759,-8.6421,-7.5684,-10.4944,-7.2556,-6.3578,-5.4381,-6.926
196207,9.6254,9.4237,8.5545,5.5886,7.6305,6.8331,6.444,7.7869,5.1977,8.6771,9.9774,3.7632,4.3585,3.7464,6.9555,7.6286,5.9305,4.7796,4.8348,4.5055,8.6293,6.5702,4.7384,1.8273,3.294
196208,9.5639,2.5177,3.9597,0.9407,2.8399,7.6907,1.728,4.6482,2.7959,2.2471,2.9858,3.5577,3.4225,2.0694,1.2326,3.1918,3.2008,1.5991,3.5325,0.9927,2.7656,2.2658,1.1021,1.0824,3.6833
196209,-8.5874,-8.6871,-9.5771,-5.289,-6.4208,-8.2248,-5.3412,-7.8555,-6.406,-7.8641,-9.3778,-5.9328,-4.6556,-6.5203,-5.2872,-5.729,-4.3324,-4.4934,-6.7975,-5.1293,-5.2369,-4.5594,-4.0751,-4.2417,-4.6272
196210,-10.3725,-7.3863,-3.5527,-5.2197,-2.4743,-4.7859,-5.2715,-4.4516,-1.243,-1.0134,-4.547,-1.4531,-0.1502,-1.5609,-1.2947,-3.2324,-0.3344,-0.4372,-2.7869,1.2829,1.2758,0.881,0.5307,-0.1593,2.1041
196211,14.6563,16.7366,12.176,15.0025,13.8847,14.9677,15.9812,11.1014,14.5518,15.6212,16.0636,11.704,12.1853,14.0059,13.3072,14.5345,11.5689,11.9185,11.8657,16.8924,10.9911,9.1084,11.1427,11.9882,14.0759
196212,-3.3178,-4.8389,-0.4264,-2.3114,-2.2982,-2.9097,-0.7534,-1.3867,-1.9096,-3.8609,-3.1586,1.2894,-1.0158,-2.0604,-1.3272,0.1107,1.2129,1.3924,-1.1001,2.0917,1.3696,2.5641,2.335,-0.3903,0.9532
196301,13.0152,11.4413,9.6912,10.8591,11.1301,7.6264,5.8134,7.6104,8.2476,11.1121,6.3714,5.6481,4.8751,8.8909,9.3267,5.3772,4.8928,5.8904,9.5267,6.8478,5.2545,4.0939,3.4586,6.9685,5.6531
196302,-3.2469,-3.493,-0.8656,-0.8111,2.784,-4.019,-1.8893,-2.3979,-1.5349,-0.0876,-3.7618,-1.2599,-0.6367,-2.5286,0.8943,-3.3335,-1.3262,-0.8473,-1.6019,0.0026,-3.2384,-1.6639,-2.0482,-1.1946,-1.169
196303,4.9801,-1.4732,-0.586,1.4484,2.5845,-0.159,1.1803,1.2422,3.0095,1.3122,-0.0458,1.5539,1.1237,3.5742,1.7276,2.1667,1.7156,2.8014,4.0432,3.3495,3.7213,2.832,4.5744,5.1545,5.0549
196304,4.7964,1.4984,2.2766,3.4425,2.7932,2.3307,5.3164,0.5928,4.1701,5.9906,3.5646,3.9367,3.2273,3.2579,5.1081,4.3,3.3345,4.9312,6.9278,5.1382,4.8471,4.1444,5.9791,4.3067,8.4429
196305,3.3928,1.6754,2.7684,4.0797,7.9308,2.0925,2.7319,0.9173,4.8394,4.668,2.3531,2.109,2.5435,5.1611,6.0379,1.6071,1.5685,1.962,4.3263,3.6881,3.1848,-0.3312,1.8177,1.7024,5.7726
196306,3.7733,-1.1742,-1.4785,-2.5877,-1.0412,-0.0253,-1.7396,-2.0533,-1.7745,-1.8171,-1.3027,-0.7059,-1.9434,-2.896,-1.0549,-1.3658,-1.3843,-2.6632,-2.9751,1.0207,-3.2029,-0.9663,-0.7447,-1.3305,-0.359
196307,1.1307,-0.1481,0.5563,0.1097,-1.3212,-1.8071,0.1899,-0.8445,-1.9644,-1.1889,-2.3295,-1.3042,-0.7967,-2.2305,-1.7984,-0.8456,-1.7052,-2.0042,-1.6657,-1.8567,0.1401,0.4524,1.2557,-0.429,-1.1026
196308,4.237,1.4831,1.3214,2.3701,4.6745,5.5665,4.5191,4.3639,4.4188,8.2329,5.2577,5.0255,5.4633,4.8264,5.1541,5.3965,4.7614,6.2068,7.5619,5.3469,5.771,4.223,4.7487,8.1419,6.3824
196309,-2.8878,0.7027,-1.0869,-1.5812,-0.3581,-4.0502,-1.5034,-0.6417,-1.1812,-2.9149,-4.4644,-1.5314,-0.4876,-0.3268,-1.8203,-2.6893,-2.0139,-1.8941,-3.5823,-1.9943,-1.3721,-0.772,-0.9852,-0.1905,-3.4963
196310,1.2885,-0.6491,1.2443,0.1,2.3724,1.1916,4.2342,2.3438,2.2012,3.9335,2.359,0.588,2.7346,2.0481,1.068,-0.4287,0.9057,2.3459,5.3382,0.6113,5.3261,1.7383,-0.2829,2.415,0.4857
196311,-3.3751,-4.0355,-1.5969,-1.0548,-1.0454,-4.2561,-1.7534,-0.7064,-0.1002,-0.1132,-3.0302,-1.524,-0.941,-0.7518,-1.2116,-0.8648,-0.8828,-0.4882,1.1451,3.5388,-1.2561,0.9849,-1.5542,-2.1322,1.3455
196312,-2.3514,-1.1798,-0.9018,-1.6367,-1.052,-0.8745,-0.7563,1.1527,0.8901,0.1212,0.3589,1.4736,1.2737,1.7197,0.4665,-0.1318,1.1983,1.7274,3.1393,6.1498,2.6237,2.2981,2.2921,2.5149,2.1308
196401,3.9847,3.0833,4.1068,4.1398,4.9545,-2.0215,-0.494,3.6688,1.4763,4.2346,0.1105,1.0158,2.495,3.9771,3.2152,-0.2988,1.7765,1.1774,3.6204,3.3373,3.0934,3.1881,1.7441,2.0144,1.6235
196402,2.9588,2.873,2.2555,0.2821,4.5557,1.6174,1.7276,2.5109,2.1229,6.1003,0.1019,2.8322,1.774,3.7564,4.0122,2.522,1.4409,3.0066,7.4544,4.6097,1.8224,0.5124,1.0418,3.983,3.751
196403,0.503,1.3121,2.3753,3.5429,2.6887,2.3433,3.2056,3.472,5.6796,6.1528,-0.5576,2.5722,4.4163,5.7097,6.7543,1.9864,2.9255,5.2494,6.9476,0.7218,1.1585,0.7364,3.6898,3.8351,0.1494
196404,-1.5627,2.6366,-0.4091,-0.878,-0.9517,-0.909,-3.8822,0.6079,-1.6136,-0.6557,-2.0882,-1.0485,0.2559,-0.749,-1.0221,-2.6728,0.6352,1.6896,-2.0612,-2.2799,0.2273,1.4744,0.8217,-0.9047,2.4177
196405,-1.2518,-1.3431,0.4715,0.3367,1.5856,3.1453,0.4094,2.9579,1.8542,3.7386,-0.6274,1.5308,-0.2996,2.1331,2.4988,1.1101,2.416,1.3073,2.6065,4.101,2.0659,0.3111,1.2718,4.2802,3.3864
196406,1.946,0.5264,1.2774,0.7808,1.0969,0.8834,1.6576,1.5988,1.1354,2.2101,1.0255,2.4139,2.068,2.4619,1.2404,0.9431,1.2939,1.1684,2.8764,3.1078,0.9729,2.8991,0.2828,1.3636,2.4156
196407,0.8464,3.9402,4.2115,2.6286,4.8118,1.0572,1.6065,4.0006,3.1051,2.4158,2.8108,2.7962,3.0269,3.2799,1.2401,1.1094,3.3974,1.5688,1.7746,3.1177,2.5914,0.6598,3.9497,1.9029,0.8222
196408,1.2711,-1.9351,-1.7292,-0.896,-0.4938,-1.7902,-2.7705,-1.0857,0.3228,-1.8459,-2.7834,-0.5807,0.567,-0.1977,-2.0228,-1.0435,0.1881,1.0186,-0.0191,-0.2374,-1.2629,-1.5768,-0.0707,-1.0389,-2.7371
196409,4.6885,4.0671,5.9857,2.7272,3.9919,3.5364,2.8833,2.2849,1.9974,4.753,1.7612,2.0247,3.2296,3.2253,3.7708,2.9487,3.3454,4.2984,4.849,4.7579,3.0996,1.1876,4.439,4.4254,6.9184
